DOI,Bed,Author,PubDate,ISO3,PopCNTY,HRNTYR,YCoord,XCoord,GeoPosMethod,GeoUncert,StartDate,EndDate,StudyPeriod,Species,Setting,SampleType,InfectionType,Pathogens,Strain,Drug,Compound,HNinf,HRes
doi:10.1128/JCM.00376-11,,Marra,2011,BRA,203530262,0.055,-23.6,-46.64,Place,NA,12/6/07,31/3/2010,1023,Human,Hospital,Blood,BSI,Staphylococcus spp.,CoNS,MAC,CLI,323,0.759
doi:10.1128/JCM.00376-11,,Marra,2011,BRA,203530262,0.055,-23.6,-46.64,Place,NA,12/6/07,31/3/2010,1023,Human,Hospital,Blood,BSI,Staphylococcus spp.,CoNS,AMI,GEN,286,0.598
doi:10.1128/JCM.00376-11,,Marra,2011,BRA,203530262,0.055,-23.6,-46.64,Place,NA,12/6/07,31/3/2010,1023,Human,Hospital,Blood,BSI,Staphylococcus spp.,CoNS,OTH,LIZ,227,0.004
doi:10.1128/JCM.00376-11,,Marra,2011,BRA,203530262,0.055,-23.6,-46.64,Place,NA,12/6/07,31/3/2010,1023,Human,Hospital,Blood,BSI,Staphylococcus spp.,CoNS,PEN,MET,317,0.864
doi:10.1128/JCM.00376-11,,Marra,2011,BRA,203530262,0.055,-23.6,-46.64,Place,NA,12/6/07,31/3/2010,1023,Human,Hospital,Blood,BSI,Staphylococcus spp.,CoNS,GLY,TEC,124,0.016
doi:10.1128/JCM.00376-11,,Marra,2011,BRA,203530262,0.055,-23.6,-46.64,Place,NA,12/6/07,31/3/2010,1023,Human,Hospital,Blood,BSI,Staphylococcus spp.,CoNS,GLY,VAN,329,0.003
doi:10.1016/j.diagmicrobio.2012.04.007,,Gales,2012,BRA,203530262,0.06,-10,-55,Place,NA,15/01/2008,15/12/2010,1065,Human,Hospital,NA,NA,Acinetobacter spp.,NA,PEN,PIT,355,0.896
doi:10.1016/j.diagmicrobio.2012.04.007,,Gales,2012,BRA,203530262,0.06,-10,-55,Place,NA,15/01/2008,15/12/2010,1065,Human,Hospital,NA,NA,Acinetobacter spp.,NA,CEP,CRO,355,0.944
doi:10.1016/j.diagmicrobio.2012.04.007,,Gales,2012,BRA,203530262,0.06,-10,-55,Place,NA,15/01/2008,15/12/2010,1065,Human,Hospital,NA,NA,Acinetobacter spp.,NA,CEP,CAZ,355,0.87
doi:10.1016/j.diagmicrobio.2012.04.007,,Gales,2012,BRA,203530262,0.06,-10,-55,Place,NA,15/01/2008,15/12/2010,1065,Human,Hospital,NA,NA,Acinetobacter spp.,NA,CEP,FEP,355,0.853
doi:10.1016/j.diagmicrobio.2012.04.007,,Gales,2012,BRA,203530262,0.06,-10,-55,Place,NA,15/01/2008,15/12/2010,1065,Human,Hospital,NA,NA,Acinetobacter spp.,NA,CAR,IPM,355,0.73
doi:10.1016/j.diagmicrobio.2012.04.007,,Gales,2012,BRA,203530262,0.06,-10,-55,Place,NA,15/01/2008,15/12/2010,1065,Human,Hospital,NA,NA,Acinetobacter spp.,NA,CAR,MEM,355,0.727
doi:10.1016/j.diagmicrobio.2012.04.007,,Gales,2012,BRA,203530262,0.06,-10,-55,Place,NA,15/01/2008,15/12/2010,1065,Human,Hospital,NA,NA,Acinetobacter spp.,NA,QUI,CIP,355,0.865
doi:10.1016/j.diagmicrobio.2012.04.007,,Gales,2012,BRA,203530262,0.06,-10,-55,Place,NA,15/01/2008,15/12/2010,1065,Human,Hospital,NA,NA,Acinetobacter spp.,NA,POL,CST,355,0.017
doi:10.1016/j.diagmicrobio.2012.04.007,,Gales,2012,BRA,203530262,0.06,-10,-55,Place,NA,15/01/2008,15/12/2010,1065,Human,Hospital,NA,NA,Acinetobacter spp.,NA,AMI,AMK,355,0.591
doi:10.1016/j.diagmicrobio.2012.04.007,,Gales,2012,BRA,203530262,0.06,-10,-55,Place,NA,15/01/2008,15/12/2010,1065,Human,Hospital,NA,NA,Acinetobacter spp.,NA,AMI,GEN,355,0.524
doi:10.1016/j.diagmicrobio.2012.04.007,,Gales,2012,BRA,203530262,0.06,-10,-55,Place,NA,15/01/2008,15/12/2010,1065,Human,Hospital,NA,NA,Acinetobacter spp.,NA,AMI,TOB,355,0.338
doi:10.1016/j.diagmicrobio.2012.04.007,,Gales,2012,BRA,203530262,0.06,-10,-55,Place,NA,15/01/2008,15/12/2010,1065,Human,Hospital,NA,NA,E. coli,NA,PEN,PIT,429,0.082
doi:10.1016/j.diagmicrobio.2012.04.007,,Gales,2012,BRA,203530262,0.06,-10,-55,Place,NA,15/01/2008,15/12/2010,1065,Human,Hospital,NA,NA,E. coli,NA,CEP,CRO,429,0.128
doi:10.1016/j.diagmicrobio.2012.04.007,,Gales,2012,BRA,203530262,0.06,-10,-55,Place,NA,15/01/2008,15/12/2010,1065,Human,Hospital,NA,NA,E. coli,NA,CEP,CAZ,429,0.17
doi:10.1016/j.diagmicrobio.2012.04.007,,Gales,2012,BRA,203530262,0.06,-10,-55,Place,NA,15/01/2008,15/12/2010,1065,Human,Hospital,NA,NA,E. coli,NA,CEP,FEP,429,0.079
doi:10.1016/j.diagmicrobio.2012.04.007,,Gales,2012,BRA,203530262,0.06,-10,-55,Place,NA,15/01/2008,15/12/2010,1065,Human,Hospital,NA,NA,E. coli,NA,CAR,IPM,429,0.007
doi:10.1016/j.diagmicrobio.2012.04.007,,Gales,2012,BRA,203530262,0.06,-10,-55,Place,NA,15/01/2008,15/12/2010,1065,Human,Hospital,NA,NA,E. coli,NA,CAR,MEM,429,0.002
doi:10.1016/j.diagmicrobio.2012.04.007,,Gales,2012,BRA,203530262,0.06,-10,-55,Place,NA,15/01/2008,15/12/2010,1065,Human,Hospital,NA,NA,E. coli,NA,QUI,CIP,429,0.273
doi:10.1016/j.diagmicrobio.2012.04.007,,Gales,2012,BRA,203530262,0.06,-10,-55,Place,NA,15/01/2008,15/12/2010,1065,Human,Hospital,NA,NA,E. coli,NA,POL,CST,429,0.002
doi:10.1016/j.diagmicrobio.2012.04.007,,Gales,2012,BRA,203530262,0.06,-10,-55,Place,NA,15/01/2008,15/12/2010,1065,Human,Hospital,NA,NA,E. coli,NA,AMI,AMK,429,0.012
doi:10.1016/j.diagmicrobio.2012.04.007,,Gales,2012,BRA,203530262,0.06,-10,-55,Place,NA,15/01/2008,15/12/2010,1065,Human,Hospital,NA,NA,E. coli,NA,AMI,GEN,429,0.126
doi:10.1016/j.diagmicrobio.2012.04.007,,Gales,2012,BRA,203530262,0.06,-10,-55,Place,NA,15/01/2008,15/12/2010,1065,Human,Hospital,NA,NA,E. coli,NA,AMI,TOB,429,0.121
doi:10.1016/j.diagmicrobio.2012.04.007,,Gales,2012,BRA,203530262,0.06,-10,-55,Place,NA,15/01/2008,15/12/2010,1065,Human,Hospital,NA,NA,Enterobacter spp.,NA,PEN,PIT,199,0.256
doi:10.1016/j.diagmicrobio.2012.04.007,,Gales,2012,BRA,203530262,0.06,-10,-55,Place,NA,15/01/2008,15/12/2010,1065,Human,Hospital,NA,NA,Enterobacter spp.,NA,CEP,CRO,199,0.447
doi:10.1016/j.diagmicrobio.2012.04.007,,Gales,2012,BRA,203530262,0.06,-10,-55,Place,NA,15/01/2008,15/12/2010,1065,Human,Hospital,NA,NA,Enterobacter spp.,NA,CEP,CAZ,199,0.306
doi:10.1016/j.diagmicrobio.2012.04.007,,Gales,2012,BRA,203530262,0.06,-10,-55,Place,NA,15/01/2008,15/12/2010,1065,Human,Hospital,NA,NA,Enterobacter spp.,NA,CEP,FEP,199,0.211
doi:10.1016/j.diagmicrobio.2012.04.007,,Gales,2012,BRA,203530262,0.06,-10,-55,Place,NA,15/01/2008,15/12/2010,1065,Human,Hospital,NA,NA,Enterobacter spp.,NA,CAR,IPM,199,0.075
doi:10.1016/j.diagmicrobio.2012.04.007,,Gales,2012,BRA,203530262,0.06,-10,-55,Place,NA,15/01/2008,15/12/2010,1065,Human,Hospital,NA,NA,Enterobacter spp.,NA,CAR,MEM,199,0.015
doi:10.1016/j.diagmicrobio.2012.04.007,,Gales,2012,BRA,203530262,0.06,-10,-55,Place,NA,15/01/2008,15/12/2010,1065,Human,Hospital,NA,NA,Enterobacter spp.,NA,QUI,CIP,199,0.256
doi:10.1016/j.diagmicrobio.2012.04.007,,Gales,2012,BRA,203530262,0.06,-10,-55,Place,NA,15/01/2008,15/12/2010,1065,Human,Hospital,NA,NA,Enterobacter spp.,NA,POL,CST,199,0.166
doi:10.1016/j.diagmicrobio.2012.04.007,,Gales,2012,BRA,203530262,0.06,-10,-55,Place,NA,15/01/2008,15/12/2010,1065,Human,Hospital,NA,NA,Enterobacter spp.,NA,AMI,AMK,199,0.075
doi:10.1016/j.diagmicrobio.2012.04.007,,Gales,2012,BRA,203530262,0.06,-10,-55,Place,NA,15/01/2008,15/12/2010,1065,Human,Hospital,NA,NA,Enterobacter spp.,NA,AMI,GEN,199,0.216
doi:10.1016/j.diagmicrobio.2012.04.007,,Gales,2012,BRA,203530262,0.06,-10,-55,Place,NA,15/01/2008,15/12/2010,1065,Human,Hospital,NA,NA,Enterobacter spp.,NA,AMI,TOB,199,0.286
doi:10.1016/j.diagmicrobio.2012.04.007,,Gales,2012,BRA,203530262,0.06,-10,-55,Place,NA,15/01/2008,15/12/2010,1065,Human,Hospital,NA,NA,Klebsiella spp.,NA,PEN,PIT,405,0.375
doi:10.1016/j.diagmicrobio.2012.04.007,,Gales,2012,BRA,203530262,0.06,-10,-55,Place,NA,15/01/2008,15/12/2010,1065,Human,Hospital,NA,NA,Klebsiella spp.,NA,CEP,CRO,405,0.499
doi:10.1016/j.diagmicrobio.2012.04.007,,Gales,2012,BRA,203530262,0.06,-10,-55,Place,NA,15/01/2008,15/12/2010,1065,Human,Hospital,NA,NA,Klebsiella spp.,NA,CEP,CAZ,405,0.479
doi:10.1016/j.diagmicrobio.2012.04.007,,Gales,2012,BRA,203530262,0.06,-10,-55,Place,NA,15/01/2008,15/12/2010,1065,Human,Hospital,NA,NA,Klebsiella spp.,NA,CEP,FEP,405,0.435
doi:10.1016/j.diagmicrobio.2012.04.007,,Gales,2012,BRA,203530262,0.06,-10,-55,Place,NA,15/01/2008,15/12/2010,1065,Human,Hospital,NA,NA,Klebsiella spp.,NA,CAR,IPM,405,0.113
doi:10.1016/j.diagmicrobio.2012.04.007,,Gales,2012,BRA,203530262,0.06,-10,-55,Place,NA,15/01/2008,15/12/2010,1065,Human,Hospital,NA,NA,Klebsiella spp.,NA,CAR,MEM,405,0.111
doi:10.1016/j.diagmicrobio.2012.04.007,,Gales,2012,BRA,203530262,0.06,-10,-55,Place,NA,15/01/2008,15/12/2010,1065,Human,Hospital,NA,NA,Klebsiella spp.,NA,QUI,CIP,405,0.444
doi:10.1016/j.diagmicrobio.2012.04.007,,Gales,2012,BRA,203530262,0.06,-10,-55,Place,NA,15/01/2008,15/12/2010,1065,Human,Hospital,NA,NA,Klebsiella spp.,NA,POL,CST,405,0.032
doi:10.1016/j.diagmicrobio.2012.04.007,,Gales,2012,BRA,203530262,0.06,-10,-55,Place,NA,15/01/2008,15/12/2010,1065,Human,Hospital,NA,NA,Klebsiella spp.,NA,AMI,AMK,405,0.082
doi:10.1016/j.diagmicrobio.2012.04.007,,Gales,2012,BRA,203530262,0.06,-10,-55,Place,NA,15/01/2008,15/12/2010,1065,Human,Hospital,NA,NA,Klebsiella spp.,NA,AMI,GEN,405,0.346
doi:10.1016/j.diagmicrobio.2012.04.007,,Gales,2012,BRA,203530262,0.06,-10,-55,Place,NA,15/01/2008,15/12/2010,1065,Human,Hospital,NA,NA,Klebsiella spp.,NA,AMI,TOB,405,0.437
doi:10.1016/j.diagmicrobio.2012.04.007,,Gales,2012,BRA,203530262,0.06,-10,-55,Place,NA,15/01/2008,15/12/2010,1065,Human,Hospital,NA,NA,P. aeruginosa,NA,PEN,PIT,490,0.443
doi:10.1016/j.diagmicrobio.2012.04.007,,Gales,2012,BRA,203530262,0.06,-10,-55,Place,NA,15/01/2008,15/12/2010,1065,Human,Hospital,NA,NA,P. aeruginosa,NA,CEP,CAZ,490,0.38
doi:10.1016/j.diagmicrobio.2012.04.007,,Gales,2012,BRA,203530262,0.06,-10,-55,Place,NA,15/01/2008,15/12/2010,1065,Human,Hospital,NA,NA,P. aeruginosa,NA,CEP,FEP,490,0.42
doi:10.1016/j.diagmicrobio.2012.04.007,,Gales,2012,BRA,203530262,0.06,-10,-55,Place,NA,15/01/2008,15/12/2010,1065,Human,Hospital,NA,NA,P. aeruginosa,NA,CAR,IPM,490,0.453
doi:10.1016/j.diagmicrobio.2012.04.007,,Gales,2012,BRA,203530262,0.06,-10,-55,Place,NA,15/01/2008,15/12/2010,1065,Human,Hospital,NA,NA,P. aeruginosa,NA,CAR,MEM,490,0.467
doi:10.1016/j.diagmicrobio.2012.04.007,,Gales,2012,BRA,203530262,0.06,-10,-55,Place,NA,15/01/2008,15/12/2010,1065,Human,Hospital,NA,NA,P. aeruginosa,NA,QUI,CIP,490,0.429
doi:10.1016/j.diagmicrobio.2012.04.007,,Gales,2012,BRA,203530262,0.06,-10,-55,Place,NA,15/01/2008,15/12/2010,1065,Human,Hospital,NA,NA,P. aeruginosa,NA,POL,CST,490,0.006
doi:10.1016/j.diagmicrobio.2012.04.007,,Gales,2012,BRA,203530262,0.06,-10,-55,Place,NA,15/01/2008,15/12/2010,1065,Human,Hospital,NA,NA,P. aeruginosa,NA,AMI,AMK,490,0.306
doi:10.1016/j.diagmicrobio.2012.04.007,,Gales,2012,BRA,203530262,0.06,-10,-55,Place,NA,15/01/2008,15/12/2010,1065,Human,Hospital,NA,NA,P. aeruginosa,NA,AMI,GEN,490,0.39
doi:10.1016/j.diagmicrobio.2012.04.007,,Gales,2012,BRA,203530262,0.06,-10,-55,Place,NA,15/01/2008,15/12/2010,1065,Human,Hospital,NA,NA,P. aeruginosa,NA,AMI,TOB,490,0.378
https://doi.org/10.1186/s13104-015-1728-1,350,Adeep,2016,BTN,723732,0.086,89.64,27.46,Place,NA,15/1/2013,15/6/2013,151,Human,Hospital,Urine,UTI,E. coli,NA,PEN,AMX,91,0.758
https://doi.org/10.1186/s13104-015-1728-1,350,Adeep,2016,BTN,723732,0.086,89.64,27.46,Place,NA,15/1/2013,15/6/2013,151,Human,Hospital,Urine,UTI,E. coli,NA,CEP,CFZ,91,0.549
https://doi.org/10.1186/s13104-015-1728-1,350,Adeep,2016,BTN,723732,0.086,89.64,27.46,Place,NA,15/1/2013,15/6/2013,151,Human,Hospital,Urine,UTI,E. coli,NA,CEP,CRO,91,0.362
https://doi.org/10.1186/s13104-015-1728-1,350,Adeep,2016,BTN,723732,0.086,89.64,27.46,Place,NA,15/1/2013,15/6/2013,151,Human,Hospital,Urine,UTI,E. coli,NA,CEP,CTX,91,0.318
https://doi.org/10.1186/s13104-015-1728-1,350,Adeep,2016,BTN,723732,0.086,89.64,27.46,Place,NA,15/1/2013,15/6/2013,151,Human,Hospital,Urine,UTI,E. coli,NA,AMI,GEN,91,0.197
https://doi.org/10.1186/s13104-015-1728-1,350,Adeep,2016,BTN,723732,0.086,89.64,27.46,Place,NA,15/1/2013,15/6/2013,151,Human,Hospital,Urine,UTI,E. coli,NA,QUI,NAL,91,0.857
https://doi.org/10.1186/s13104-015-1728-1,350,Adeep,2016,BTN,723732,0.086,89.64,27.46,Place,NA,15/1/2013,15/6/2013,151,Human,Hospital,Urine,UTI,E. coli,NA,OTH,NIT,91,0.043
https://doi.org/10.1186/s13104-015-1728-1,350,Adeep,2016,BTN,723732,0.086,89.64,27.46,Place,NA,15/1/2013,15/6/2013,151,Human,Hospital,Urine,UTI,E. coli,NA,QUI,NOR,91,0.516
https://doi.org/10.1186/s13104-015-1728-1,350,Adeep,2016,BTN,723732,0.086,89.64,27.46,Place,NA,15/1/2013,15/6/2013,151,Human,Hospital,Urine,UTI,E. coli,NA,SUL,SXT,91,0.626
https://doi.org/10.1186/s13104-015-1728-1,350,Adeep,2016,BTN,723732,0.086,89.64,27.46,Place,NA,15/1/2013,15/6/2013,151,Human,Hospital,Urine,UTI,K. pneumoniae,NA,CEP,CFZ,6,0.667
https://doi.org/10.1186/s13104-015-1728-1,350,Adeep,2016,BTN,723732,0.086,89.64,27.46,Place,NA,15/1/2013,15/6/2013,151,Human,Hospital,Urine,UTI,K. pneumoniae,NA,CEP,CRO,6,0.667
https://doi.org/10.1186/s13104-015-1728-1,350,Adeep,2016,BTN,723732,0.086,89.64,27.46,Place,NA,15/1/2013,15/6/2013,151,Human,Hospital,Urine,UTI,K. pneumoniae,NA,CEP,CTX,6,0.05
https://doi.org/10.1186/s13104-015-1728-1,350,Adeep,2016,BTN,723732,0.086,89.64,27.46,Place,NA,15/1/2013,15/6/2013,151,Human,Hospital,Urine,UTI,K. pneumoniae,NA,AMI,GEN,6,0.033
https://doi.org/10.1186/s13104-015-1728-1,350,Adeep,2016,BTN,723732,0.086,89.64,27.46,Place,NA,15/1/2013,15/6/2013,151,Human,Hospital,Urine,UTI,K. pneumoniae,NA,QUI,NAL,6,0.333
https://doi.org/10.1186/s13104-015-1728-1,350,Adeep,2016,BTN,723732,0.086,89.64,27.46,Place,NA,15/1/2013,15/6/2013,151,Human,Hospital,Urine,UTI,K. pneumoniae,NA,OTH,NIT,6,0.166
https://doi.org/10.1186/s13104-015-1728-1,350,Adeep,2016,BTN,723732,0.086,89.64,27.46,Place,NA,15/1/2013,15/6/2013,151,Human,Hospital,Urine,UTI,K. pneumoniae,NA,QUI,NOR,6,0.166
https://doi.org/10.1186/s13104-015-1728-1,350,Adeep,2016,BTN,723732,0.086,89.64,27.46,Place,NA,15/1/2013,15/6/2013,151,Human,Hospital,Urine,UTI,K. pneumoniae,NA,SUL,SXT,6,0.5
https://doi.org/10.1186/s13104-015-1728-1,350,Adeep,2016,BTN,723732,0.086,89.64,27.46,Place,NA,15/1/2013,15/6/2013,151,Human,Hospital,Urine,UTI,Enterococcus spp. ,NA,PEN,AMX,9,0.555
https://doi.org/10.1186/s13104-015-1728-1,350,Adeep,2016,BTN,723732,0.086,89.64,27.46,Place,NA,15/1/2013,15/6/2013,151,Human,Hospital,Urine,UTI,Enterococcus spp. ,NA,QUI,NOR,9,0.333
https://doi.org/10.1186/s13104-015-1728-1,350,Adeep,2016,BTN,723732,0.086,89.64,27.46,Place,NA,15/1/2013,15/6/2013,151,Human,Hospital,Urine,UTI,Enterococcus spp. ,NA,SUL,SXT,9,0
https://doi.org/10.1186/s13104-015-1728-1,350,Adeep,2016,BTN,723732,0.086,89.64,27.46,Place,NA,15/1/2013,15/6/2013,151,Human,Hospital,Urine,UTI,Enterococcus spp. ,NA,OTH,NIT,9,0
https://doi.org/10.1186/s13104-015-1728-1,350,Adeep,2016,BTN,723732,0.086,89.64,27.46,Place,NA,15/1/2013,15/6/2013,151,Human,Hospital,Urine,UTI,Enterococcus spp. ,NA,GLY,VAN,9,0
https://doi.org/10.1186/s13104-015-1728-1,350,Adeep,2016,BTN,723732,0.086,89.64,27.46,Place,NA,15/1/2013,15/6/2013,151,Human,Hospital,Urine,UTI,Enterococcus spp. ,NA,PEN,PEN,9,1
https://doi.org/10.1186/s13104-015-1728-1,350,Adeep,2016,BTN,723732,0.086,89.64,27.46,Place,NA,15/1/2013,15/6/2013,151,Human,Hospital,Urine,UTI,Enterococcus spp. ,NA,MAC,ERY,9,0.888
https://doi.org/10.1186/s13104-015-1728-1,350,Adeep,2016,BTN,723732,0.086,89.64,27.46,Place,NA,15/1/2013,15/6/2013,151,Human,Hospital,Urine,UTI,Acinetobacter spp. ,NA,PEN,AMX,4,0.5
https://doi.org/10.1186/s13104-015-1728-1,350,Adeep,2016,BTN,723732,0.086,89.64,27.46,Place,NA,15/1/2013,15/6/2013,151,Human,Hospital,Urine,UTI,Acinetobacter spp. ,NA,CEP,CFZ,4,1
https://doi.org/10.1186/s13104-015-1728-1,350,Adeep,2016,BTN,723732,0.086,89.64,27.46,Place,NA,15/1/2013,15/6/2013,151,Human,Hospital,Urine,UTI,Acinetobacter spp. ,NA,CEP,CRO,4,0.25
https://doi.org/10.1186/s13104-015-1728-1,350,Adeep,2016,BTN,723732,0.086,89.64,27.46,Place,NA,15/1/2013,15/6/2013,151,Human,Hospital,Urine,UTI,Acinetobacter spp. ,NA,QUI,NAL,4,0.25
https://doi.org/10.1186/s13104-015-1728-1,350,Adeep,2016,BTN,723732,0.086,89.64,27.46,Place,NA,15/1/2013,15/6/2013,151,Human,Hospital,Urine,UTI,Acinetobacter spp. ,NA,QUI,NOR,4,0.25
https://doi.org/10.1186/s13104-015-1728-1,350,Adeep,2016,BTN,723732,0.086,89.64,27.46,Place,NA,15/1/2013,15/6/2013,151,Human,Hospital,Urine,UTI,Acinetobacter spp. ,NA,QUI,NOR,4,0.5
https://doi.org/10.1186/s13104-015-1728-1,350,Adeep,2016,BTN,723732,0.086,89.64,27.46,Place,NA,15/1/2013,15/6/2013,151,Human,Hospital,Urine,UTI,Acinetobacter spp. ,NA,OTH,NIT,4,0.75
https://doi.org/10.1186/s13104-015-1728-1,350,Adeep,2016,BTN,723732,0.086,89.64,27.46,Place,NA,15/1/2013,15/6/2013,151,Human,Hospital,Urine,UTI,Acinetobacter spp. ,NA,CEP,CTX,4,0.25
https://doi.org/10.1186/s13104-015-1728-1,350,Adeep,2016,BTN,723732,0.086,89.64,27.46,Place,NA,15/1/2013,15/6/2013,151,Human,Hospital,Urine,UTI,S. aureus,NA,PEN,AMX,1,0
https://doi.org/10.1186/s13104-015-1728-1,350,Adeep,2016,BTN,723732,0.086,89.64,27.46,Place,NA,15/1/2013,15/6/2013,151,Human,Hospital,Urine,UTI,S. aureus,NA,GLY,VAN,1,0
https://doi.org/10.1186/s13104-015-1728-1,350,Adeep,2016,BTN,723732,0.086,89.64,27.46,Place,NA,15/1/2013,15/6/2013,151,Human,Hospital,Urine,UTI,S. aureus,NA,PEN,PEN,1,1
https://doi.org/10.1186/s13104-015-1728-1,350,Adeep,2016,BTN,723732,0.086,89.64,27.46,Place,NA,15/1/2013,15/6/2013,151,Human,Hospital,Urine,UTI,S. aureus,NA,MAC,ERY,1,0
doi: 10.1016/j.diagmicrobio.2016.04.022,,Lob,2016,CAN,35658157,0.078,52.00803726,-100.489855,Manual,,15/01/2010,15/12/2010,334,Human,Hospital,Urine,UTI,E. coli,NA,AMI,AMK,183,0.011
doi: 10.1016/j.diagmicrobio.2016.04.022,,Lob,2016,CAN,35658157,0.078,52.00803726,-100.489855,Manual,,15/01/2010,15/12/2010,334,Human,Hospital,Urine,UTI,E. coli,NA,CEP,CAZ,183,0.115
doi: 10.1016/j.diagmicrobio.2016.04.022,,Lob,2016,CAN,35658157,0.078,52.00803726,-100.489855,Manual,,15/01/2010,15/12/2010,334,Human,Hospital,Urine,UTI,E. coli,NA,QUI,CIP,183,0.322
doi: 10.1016/j.diagmicrobio.2016.04.022,,Lob,2016,CAN,35658157,0.078,52.00803726,-100.489855,Manual,,15/01/2010,15/12/2010,334,Human,Hospital,Urine,UTI,E. coli,NA,CEP,CRO,183,0.137
doi: 10.1016/j.diagmicrobio.2016.04.022,,Lob,2016,CAN,35658157,0.078,52.00803726,-100.489855,Manual,,15/01/2010,15/12/2010,334,Human,Hospital,Urine,UTI,E. coli,NA,CEP,CTX,183,0.142
doi: 10.1016/j.diagmicrobio.2016.04.022,,Lob,2016,CAN,35658157,0.078,52.00803726,-100.489855,Manual,,15/01/2010,15/12/2010,334,Human,Hospital,Urine,UTI,E. coli,NA,CAR,ERT,183,0
doi: 10.1016/j.diagmicrobio.2016.04.022,,Lob,2016,CAN,35658157,0.078,52.00803726,-100.489855,Manual,,15/01/2010,15/12/2010,334,Human,Hospital,Urine,UTI,E. coli,NA,CEP,FEP,183,0.104
doi: 10.1016/j.diagmicrobio.2016.04.022,,Lob,2016,CAN,35658157,0.078,52.00803726,-100.489855,Manual,,15/01/2010,15/12/2010,334,Human,Hospital,Urine,UTI,E. coli,NA,CAR,IPM,183,0
doi: 10.1016/j.diagmicrobio.2016.04.022,,Lob,2016,CAN,35658157,0.078,52.00803726,-100.489855,Manual,,15/01/2010,15/12/2010,334,Human,Hospital,Urine,UTI,E. coli,NA,QUI,LVX,183,0.322
doi: 10.1016/j.diagmicrobio.2016.04.022,,Lob,2016,CAN,35658157,0.078,52.00803726,-100.489855,Manual,,15/01/2010,15/12/2010,334,Human,Hospital,Urine,UTI,E. coli,NA,PEN,PIT,183,0.022
doi: 10.1016/j.diagmicrobio.2016.04.022,,Lob,2016,CAN,35658157,0.078,52.00803726,-100.489855,Manual,,15/01/2011,15/12/2011,334,Human,Hospital,Urine,UTI,E. coli,NA,AMI,AMK,197,0
doi: 10.1016/j.diagmicrobio.2016.04.022,,Lob,2016,CAN,35658157,0.078,52.00803726,-100.489855,Manual,,15/01/2011,15/12/2011,334,Human,Hospital,Urine,UTI,E. coli,NA,CEP,CAZ,197,0.041
doi: 10.1016/j.diagmicrobio.2016.04.022,,Lob,2016,CAN,35658157,0.078,52.00803726,-100.489855,Manual,,15/01/2011,15/12/2011,334,Human,Hospital,Urine,UTI,E. coli,NA,QUI,CIP,197,0.233
doi: 10.1016/j.diagmicrobio.2016.04.022,,Lob,2016,CAN,35658157,0.078,52.00803726,-100.489855,Manual,,15/01/2011,15/12/2011,334,Human,Hospital,Urine,UTI,E. coli,NA,CEP,CRO,197,0.051
doi: 10.1016/j.diagmicrobio.2016.04.022,,Lob,2016,CAN,35658157,0.078,52.00803726,-100.489855,Manual,,15/01/2011,15/12/2011,334,Human,Hospital,Urine,UTI,E. coli,NA,CEP,CTX,197,0.051
doi: 10.1016/j.diagmicrobio.2016.04.022,,Lob,2016,CAN,35658157,0.078,52.00803726,-100.489855,Manual,,15/01/2011,15/12/2011,334,Human,Hospital,Urine,UTI,E. coli,NA,CAR,ERT,197,0
doi: 10.1016/j.diagmicrobio.2016.04.022,,Lob,2016,CAN,35658157,0.078,52.00803726,-100.489855,Manual,,15/01/2011,15/12/2011,334,Human,Hospital,Urine,UTI,E. coli,NA,CEP,FEP,197,0.02
doi: 10.1016/j.diagmicrobio.2016.04.022,,Lob,2016,CAN,35658157,0.078,52.00803726,-100.489855,Manual,,15/01/2011,15/12/2011,334,Human,Hospital,Urine,UTI,E. coli,NA,CAR,IPM,197,0
doi: 10.1016/j.diagmicrobio.2016.04.022,,Lob,2016,CAN,35658157,0.078,52.00803726,-100.489855,Manual,,15/01/2011,15/12/2011,334,Human,Hospital,Urine,UTI,E. coli,NA,QUI,LVX,197,0.239
doi: 10.1016/j.diagmicrobio.2016.04.022,,Lob,2016,CAN,35658157,0.078,52.00803726,-100.489855,Manual,,15/01/2011,15/12/2011,334,Human,Hospital,Urine,UTI,E. coli,NA,PEN,PIT,197,0.051
doi: 10.1016/j.diagmicrobio.2016.04.022,,Lob,2016,CAN,35658157,0.078,52.00803726,-100.489855,Manual,,15/01/2012,15/12/2012,334,Human,Hospital,Urine,UTI,E. coli,NA,AMI,AMK,222,0.009
doi: 10.1016/j.diagmicrobio.2016.04.022,,Lob,2016,CAN,35658157,0.078,52.00803726,-100.489855,Manual,,15/01/2012,15/12/2012,334,Human,Hospital,Urine,UTI,E. coli,NA,CEP,CAZ,222,0.099
doi: 10.1016/j.diagmicrobio.2016.04.022,,Lob,2016,CAN,35658157,0.078,52.00803726,-100.489855,Manual,,15/01/2012,15/12/2012,334,Human,Hospital,Urine,UTI,E. coli,NA,QUI,CIP,222,0.329
doi: 10.1016/j.diagmicrobio.2016.04.022,,Lob,2016,CAN,35658157,0.078,52.00803726,-100.489855,Manual,,15/01/2012,15/12/2012,334,Human,Hospital,Urine,UTI,E. coli,NA,CEP,CRO,222,0.126
